callsign,actype,adep,ades,eobt,rfl,dep_rwy,arr_rwy,sid,star,approach,route
BKP1192,A319,VTSM,VTBS,2025-12-23T14:30:00Z,380,RW35,RW01,OLBA1B,LEBI1D,R01,OLBAG Y17 DONSI M769 LEBIM
BKP287,A319,VTBS,VTSP,2025-12-23T14:30:00Z,360,RW02R,RW09,VANK1H,SAVS1C,,VANKO Y8 SAVSA
CAL837,A21N,RCTP,VTBS,2025-12-23T14:30:00Z,300,,RW01,,EAST1D,R01,BUTRA A1 UBL Y20 GRASO Y13 RUKSA
EVA061,B78X,RCTP,VTBS,2025-12-23T14:30:00Z,380,,RW01,,EAST1D,R01,BUTRA A1 UBL Y20 GRASO Y13 RUKSA
HSTNP,A320,VTSP,VTBD,2025-12-23T14:30:00Z,270,RW09,RW21R,IGEV1A,SABA3A,R21R,IGEVI Y5 EGUBO Y99 HOTEL DCT SABAI
KAL658,B77W,VTBS,RKSI,2025-12-23T14:30:00Z,370,RW02R,,LIPL1S,,,LIPLI Y16 BUTRA
NOK329,B738,VTUU,VTBD,2025-12-23T14:30:00Z,320,RW05,RW21R,ASAB1B,ENDU3A,R21R,Y20 UBLOD DCT ENDUU
TLM212,B738,VTBD,VAAH,2025-12-23T14:30:00Z,340,RW21L,,TARE3C,,,TARED P646 BETNO
TLM521,B739,VTCC,VTBD,2025-12-23T14:30:00Z,310,RW36,RW21R,PANT2C,NAKO3A,R21R,PANTA Y7 BLAFF DCT NAKON
TLM545,B738,VTCT,VTBD,2025-12-23T14:30:00Z,330,RW21,RW21R,DUBE1B,NAKO3A,R21R,DUBEN Y28 BLAFF DCT NAKON
AIQ619,A320,VDSA,VTBD,2025-12-23T14:35:00Z,380,,RW21R,,SEHN3A,R21R,TUPGO M633 DULEM
CEB944,A20N,VTBS,RPLC,2025-12-23T14:35:00Z,330,RW02R,,GOME1S,,,GOMES B204 AGEDO
NOK142,B738,VTBD,VTCC,2025-12-23T14:35:00Z,360,RW21L,RW36,OLVU3C,MARN2A,R36,OLVUK Y26 MARNI
PTW712,AT75,VTBU,VTBS,2025-12-23T14:35:00Z,90,RW18,RW01,BKK1A,TUMG1D,R01,BOKAK B205 OLDIR P629 NUGPA
AIQ659,A320,VVTS,VTBD,2025-12-23T14:40:00Z,360,,RW21R,,SEHN3A,R21R,VAPVU P629 NUGPA
BKP220,A319,VTCC,VTBS,2025-12-23T14:40:00Z,370,RW36,RW01,PANT2C,NORT1D,R01,PANTA Y7 BLAFF DCT NORTA
DRK620,A20N,VTBS,WMKP,2025-12-23T14:40:00Z,390,RW02R,,KASN1H,,,KASNI M757 OBLEX Y10 HTY A457 TAMOS
TVJ760,B38M,VTBS,VABB,2025-12-23T14:40:00Z,320,RW02R,,PAST1H,,,PASTO L301 TANEK
UBA018,B738,VTBS,VYYY,2025-12-23T14:40:00Z,360,RW02R,,NUNL1S,,,NUNLI L507 LUDVI
UEA2868,A320,VTBS,ZUTF,2025-12-23T14:40:00Z,310,RW02R,,UGUV1H,,,UGUVO Y27 IBUBU W25 NAN R215 TOMIP
AHK842,A333,VTBS,VHHH,2025-12-23T14:45:00Z,330,RW02R,,LIPL1S,,,LIPLI Y16 BUTRA
AIQ3028,A320,VTSP,VTBD,2025-12-23T14:45:00Z,390,RW09,RW21R,IGEV1A,SABA3A,R21R,IGEVI Y5 EGUBO Y99 HOTEL DCT SABAI
UPS145,B763,VTBS,ZGSZ,2025-12-23T14:45:00Z,370,RW02R,,SELK1H,,,SELKA A1 SANOT Y15 GUROK A202 SAV
AIQ3119,A320,VTSS,VTBD,2025-12-23T14:50:00Z,340,RW26,RW21R,DAND1C,SABA3A,R21R,DANDO M769 GOKEX Y96 EMTIX Y99 HOTEL DCT SABAI
AIQ3228,A320,VTSG,VTBD,2025-12-23T14:50:00Z,370,RW14,RW21R,OSPE1G,SABA3A,R21R,OSPEX Y99 HOTEL DCT SABAI
BKP280,A319,VTSP,VTBS,2025-12-23T14:50:00Z,390,RW09,RW01,EMRI1A,LEBI1D,R01,EMRIT Y99 NONEL Y98 LEBIM
THA325,B77W,VTBS,VOBL,2025-12-23T14:50:00Z,360,RW02R,,PAST1H,,,PASTO L301 TANEK
TLM763,B739,VTSP,VTBD,2025-12-23T14:50:00Z,370,RW09,RW21R,IGEV1A,SABA3A,R21R,IGEVI Y5 EGUBO Y99 HOTEL DCT SABAI
TLM770,B738,VTBD,VTSP,2025-12-23T14:50:00Z,340,RW21L,RW09,SABI3C,SAVS1C,,SABIS Y8 SAVSA
AIQ3032,A320,VTSP,VTBD,2025-12-23T14:55:00Z,390,RW09,RW21R,IGEV1A,SABA3A,R21R,IGEVI Y5 EGUBO Y99 HOTEL DCT SABAI
CQH7420,A320,VTBS,ZGGG,2025-12-23T14:55:00Z,330,RW02R,,SELK1H,,,SELKA A1 SANOT Y15 GUROK A202 SAV
THA307,A320,VTBS,VCBI,2025-12-23T14:55:00Z,320,RW02R,,PAST1H,,,PASTO L301 TANEK
THA329,A320,VTBS,VOHS,2025-12-23T14:55:00Z,400,RW02R,,PAST1H,,,PASTO L301 TANEK
THA337,A333,VTBS,VOMM,2025-12-23T14:55:00Z,400,RW02R,,PAST1H,,,PASTO L301 TANEK
UAE373,A388,VTBS,OMDB,2025-12-23T14:55:00Z,380,RW02R,,PAST1H,,,PASTO L301 TANEK
UEA2862,A320,VTCC,ZUTF,2025-12-23T14:55:00Z,310,RW36,,MONL2C,,,MONLO R207 IKISU W22 CTR A581 PONUK
CSN3035,A20N,ZGGG,VTBS,2025-12-23T15:00:00Z,340,,RW01,,EAST1D,R01,SAV A202 RAMEI W42 PAKRI Y13 RUKSA
ANA849,B789,RJTT,VTBS,2025-12-23T15:05:00Z,380,,RW01,,EAST1D,R01,BUTRA A1 UBL Y20 GRASO Y13 RUKSA
BKP936,A319,VDTI,VTBS,2025-12-23T15:05:00Z,180,,RW01,,TUMG1D,R01,VAPVU P629 NUGPA
IGO1060,A21N,VTBS,VABB,2025-12-23T15:05:00Z,290,RW02R,,PAST1H,,,PASTO L301 TANEK
IGO1082,A21N,VTSP,VIDP,2025-12-23T15:05:00Z,300,RW09,,SATV1A,,,SATVA L759 TAVUN
JAL34,B77W,VTBS,RJTT,2025-12-23T15:05:00Z,330,RW02R,,LIPL1S,,,LIPLI Y16 BUTRA
JNA010,B38M,VTCC,RKSI,2025-12-23T15:05:00Z,330,RW36,,MONL2C,,,MONLO R207 NAN R215 TOMIP
TLM765,B738,VTSP,VTBD,2025-12-23T15:05:00Z,330,RW09,RW21R,IGEV1A,SABA3A,R21R,IGEVI Y5 EGUBO Y99 HOTEL DCT SABAI
AIQ3428,A21N,VTCC,VTBD,2025-12-23T15:10:00Z,350,RW36,RW21R,PANT2C,NAKO3A,R21R,PANTA Y7 BLAFF DCT NAKON
AIQ562,A320,VTBD,ZUTF,2025-12-23T15:10:00Z,350,RW21L,,NOBE4C,,,NOBER B346 YAKUA
BKP299,AT76,VTSS,VTSP,2025-12-23T15:10:00Z,140,RW26,RW09,PADP1C,EPGO1C,,PADPA W14 EPGOT
JAL33,B789,RJTT,VTBS,2025-12-23T15:10:00Z,400,,RW01,,EAST1D,R01,BUTRA A1 UBL Y20 GRASO Y13 RUKSA
THA575,A320,VLVT,VTBS,2025-12-23T15:10:00Z,300,,RW01,,NORT1D,R01,VTN R470 UDN W21 NOBER
AAR726,A21N,VTSP,RKSI,2025-12-23T15:15:00Z,390,RW09,,ONET1A,,,ONETI R575 SAKDA
ESR518,B38M,VTCC,RKSI,2025-12-23T15:15:00Z,350,RW36,,MONL2C,,,MONLO R207 NAN R215 TOMIP
NOK536,B738,VTBD,VTSP,2025-12-23T15:15:00Z,360,RW21L,RW09,SABI3C,SAVS1C,,SABIS Y8 SAVSA
THA351,A320,VTBS,VABB,2025-12-23T15:15:00Z,360,RW02R,,PAST1H,,,PASTO L301 TANEK
TLM725,B738,VTSS,VTBD,2025-12-23T15:15:00Z,360,RW26,RW21R,DAND1C,SABA3A,R21R,DANDO M769 GOKEX Y96 EMTIX Y99 HOTEL DCT SABAI
ABL728,A21N,VTBS,RKSI,2025-12-23T15:20:00Z,330,RW02R,,LIPL1S,,,LIPLI Y16 BUTRA
AIC2303,A20N,VTBS,VIDP,2025-12-23T15:20:00Z,360,RW02R,,TARE1H,,,TARED P646 BETNO
AIQ4420,A320,VTSP,VTBS,2025-12-23T15:20:00Z,350,RW09,RW01,EMRI1A,LEBI1D,R01,EMRIT Y99 NONEL Y98 LEBIM
AWQ253,A320,VTBD,WIII,2025-12-23T15:20:00Z,310,RW21L,,KIGO3C,,,KIGOB Y11 PASVA
HVN616,A321,VTBS,VVNB,2025-12-23T15:20:00Z,350,RW02R,,UGUV1H,,,UGUVO Y27 PIBAN Y29 PSL W26 CMP R474 VTN
IGO1086,A21N,VTSG,VABB,2025-12-23T15:20:00Z,340,RW14,,TUNR1G,,,TUNRA W32 TRN W14 HTY A464 KARMI
MMA373,A319,VTBS,VYYY,2025-12-23T15:20:00Z,320,RW02R,,NUNL1S,,,NUNLI L507 LUDVI
THA661,A359,RJTT,VTBS,2025-12-23T15:20:00Z,430,,RW01,,EAST1D,R01,BUTRA A1 UBL Y20 GRASO Y13 RUKSA
TLM921,B738,ZSHC,VTBD,2025-12-23T15:20:00Z,300,,RW21R,,ENDU3A,R21R,SAV A202 RAMEI Y20 UBLOD
TVJ316,A320,VTBS,VTSP,2025-12-23T15:20:00Z,320,RW02R,RW09,VANK1H,SAVS1C,,VANKO Y8 SAVSA
ANA850,B789,VTBS,RJTT,2025-12-23T15:25:00Z,370,RW02R,,LIPL1S,,,LIPLI Y16 BUTRA
ESR512,B38M,VTBS,RKSI,2025-12-23T15:25:00Z,330,RW02R,,LIPL1S,,,LIPLI Y16 BUTRA
JST28,B788,VTSP,YSSY,2025-12-23T15:25:00Z,390,RW09,,EPGO1A,,,EPGOT W14 HTY A334 PASVA
THY173,A333,VTSP,LTFM,2025-12-23T15:25:00Z,340,RW09,,SATV1A,,,SATVA L759 TAVUN
AIQ3373,A320,VTUU,VTBD,2025-12-23T15:30:00Z,320,RW05,RW21R,ASAB1B,ENDU3A,R21R,Y20 UBLOD DCT ENDUU
AXM893,A20N,VTBD,WMKK,2025-12-23T15:30:00Z,370,RW21L,,KIGO3C,,,KIGOB Y11 PASVA
AXM897,A320,VTBD,WMKK,2025-12-23T15:30:00Z,390,RW21L,,KIGO3C,,,KIGOB Y11 PASVA
BKP264,A319,VTSG,VTBS,2025-12-23T15:30:00Z,370,RW14,RW01,OSPE1G,LEBI1D,R01,OSPEX Y99 NONEL Y98 LEBIM
JYH1265,B38M,ZGGG,VTBS,2025-12-23T15:30:00Z,300,,RW01,,EAST1D,R01,SAV A202 RAMEI W42 PAKRI Y13 RUKSA
KMI201,B734,VTBS,ZGSZ,2025-12-23T15:30:00Z,370,RW02R,,SELK1H,,,SELKA A1 SANOT Y15 GUROK A202 SAV
LOL501,A320,VTBS,UGTB,2025-12-23T15:30:00Z,320,RW02R,,TARE1H,,,TARED P646 BETNO
NOK141,B738,VTCC,VTBD,2025-12-23T15:30:00Z,330,RW36,RW21R,PANT2C,NAKO3A,R21R,PANTA Y7 BLAFF DCT NAKON
RJA183,B789,VTBS,OJAI,2025-12-23T15:30:00Z,360,RW02R,,PAST1H,,,PASTO L301 TANEK
THA640,A320,VTBS,RJAA,2025-12-23T15:30:00Z,370,RW02R,,LIPL1S,,,LIPLI Y16 BUTRA
CCA798,B38M,VTSP,ZBAA,2025-12-23T15:35:00Z,370,RW09,,EMRI1A,,,EMRIT Y99 BKK R474 VTN
SEJ087,A320,VIDP,VTBS,2025-12-23T15:35:00Z,370,,RW01,,WILA1D,R01,BETNO P646 TARED
THA471,A359,VTBS,YSSY,2025-12-23T15:35:00Z,370,RW02R,,BUT1H,,,BUT M904 TIDAR
TLM210,B738,VTBD,VOCI,2025-12-23T15:35:00Z,360,RW21L,,PAST3C,,,PASTO L301 TANEK
TLM930,B738,VTBD,ZUCK,2025-12-23T15:35:00Z,330,RW21L,,NOBE4C,,,NOBER B346 YAKUA
AIQ3426,A20N,VTCC,VTBD,2025-12-23T15:40:00Z,350,RW36,RW21R,PANT2C,NAKO3A,R21R,PANTA Y7 BLAFF DCT NAKON
AIQ120,A320,VTBD,VECC,2025-12-23T15:45:00Z,320,RW21L,,TARE3C,,,TARED P646 BETNO
AIQ3113,A320,VTSS,VTBD,2025-12-23T15:45:00Z,380,RW26,RW21R,DAND1C,SABA3A,R21R,DANDO M769 GOKEX Y96 EMTIX Y99 HOTEL DCT SABAI
AIQ3357,A320,VTUD,VTBD,2025-12-23T15:45:00Z,300,RW12,RW21R,ANPU1B,ENDU3A,R21R,Y22/Y23 KKN Y23 KRT Y20 UBLOD DCT ENDUU
AMU991,A321,VTBS,VMMC,2025-12-23T15:45:00Z,330,RW02R,,SELK1H,,,SELKA A1 SANOT Y15 GUROK A202 SAV
CEB931,A21N,RPLL,VTBS,2025-12-23T15:45:00Z,380,,RW01,,TUMG1D,R01,TUPGO M633 DULEM DCT GOMES
CRK759,A320,VHHH,VTBS,2025-12-23T15:45:00Z,340,,RW01,,EAST1D,R01,SAV A202 RAMEI W42 PAKRI Y13 RUKSA
FDB1482,B38M,VTSG,OMDB,2025-12-23T15:45:00Z,300,RW14,,PUT2F,,,EMRIT Y99 PUT R325 IKULA
HGB2296,B39M,VTBS,VHHH,2025-12-23T15:45:00Z,390,RW02R,,LIPL1S,,,LIPLI Y16 BUTRA
JAL727,B788,RJBB,VTBS,2025-12-23T15:45:00Z,400,,RW01,,EAST1D,R01,BUTRA A1 UBL Y20 GRASO Y13 RUKSA
AIQ4103,A320,VTCC,VTBS,2025-12-23T15:50:00Z,370,RW36,RW01,PANT2C,NORT1D,R01,PANTA Y7 BLAFF DCT NORTA
TLM902,B738,VTBD,ZGSZ,2025-12-23T15:50:00Z,330,RW21L,,ROBK3C,,,ROBKA A1 SANOT Y15 GUROK A202 SAV
AAR748,A333,VTSP,RKSI,2025-12-23T15:55:00Z,390,RW09,,ONET1A,,,ONETI R575 SAKDA
ABL726,A21N,VTBS,RKPK,2025-12-23T15:55:00Z,330,RW02R,,LIPL1S,,,LIPLI Y16 BUTRA
APZ602,B789,VTBS,RKSI,2025-12-23T15:55:00Z,370,RW02R,,LIPL1S,,,LIPLI Y16 BUTRA
AZV2993,A320,UHWW,VTSP,2025-12-23T15:55:00Z,360,,RW09,,IGEV1C,,VTN R470 ELNET
TGW615,E290,VTBS,WSSS,2025-12-23T15:55:00Z,370,RW02R,,BUT1H,,,BUT Y11 PASVA
AIQ3206,A21N,VTCT,VTBD,2025-12-23T16:00:00Z,370,RW21,RW21R,DUBE1B,NAKO3A,R21R,DUBEN Y28 BLAFF DCT NAKON
AZV2902,A320,VTSP,UUWW,2025-12-23T16:00:00Z,300,RW09,,EMRI1A,,,EMRIT Y99 BKK Y27 IKISU W22 CTR A581 PONUK
LKY04,C130,VTUW,VTBD,2025-12-23T16:00:00Z,240,RW15,RW21R,OMNI,ENDU3A,R21R,Y22/Y23 KKN Y23 KRT Y20 UBLOD DCT ENDUU
TVJ2107,A321,VTCC,VTBS,2025-12-23T16:00:00Z,330,RW36,RW01,PANT2C,NORT1D,R01,PANTA Y7 BLAFF DCT NORTA
AMU9990,A321,VMMC,VTBS,2025-12-23T16:05:00Z,300,,RW01,,EAST1D,R01,SAV A202 RAMEI W42 PAKRI Y13 RUKSA
CCA824,B738,VTCC,ZBAA,2025-12-23T16:05:00Z,330,RW36,,ADLU2N,,,ADLUS A581 PONUK
CES2077,A320,ZGGG,VTBS,2025-12-23T16:05:00Z,300,,RW01,,EAST1D,R01,SAV A202 RAMEI W42 PAKRI Y13 RUKSA
CSH858,B38M,VTSP,ZSPD,2025-12-23T16:05:00Z,330,RW09,,EMRI1A,,,EMRIT Y99 NONEL Y98 SURMA W42 TOPER A1 SANOT Y15 GUROK A202 SAV
ESR918,B38M,VTCC,RKPK,2025-12-23T16:05:00Z,290,RW36,,MONL2C,,,MONLO R207 NAN R215 TOMIP
REU885,B77W,FMEE,VTBS,2025-12-23T16:05:00Z,370,,RW01,,LEBI1D,R01,RUSET P627 PUT Y99 NONEL Y98 LEBIM
AIQ3016,A320,VTSP,VTBD,2025-12-23T16:10:00Z,370,RW09,RW21R,IGEV1A,SABA3A,R21R,IGEVI Y5 EGUBO Y99 HOTEL DCT SABAI
IGO1090,A21N,VTSP,VABB,2025-12-23T16:10:00Z,320,RW09,,UBNE1A,,,UBNEN L645 SAPAM
THA658,A359,VTBS,RKSI,2025-12-23T16:10:00Z,410,RW02R,,LIPL1S,,,LIPLI Y16 BUTRA
CEB864,A21N,VTBD,RPLL,2025-12-23T16:15:00Z,330,RW21L,,GORS3C,,,GORSI N506 GOMES B204 AGEDO
CSH847,B738,ZSPD,VTBS,2025-12-23T16:15:00Z,340,,RW01,,EAST1D,R01,SAV A202 RAMEI W42 PAKRI Y13 RUKSA
CSZ305,A20N,ZGSZ,VTBS,2025-12-23T16:15:00Z,280,,RW01,,EAST1D,R01,SAV A202 RAMEI W42 PAKRI Y13 RUKSA
JNA002,B738,VTBS,RKSI,2025-12-23T16:15:00Z,330,RW02R,,LIPL1S,,,LIPLI Y16 BUTRA
JST18,B788,VTSP,YMML,2025-12-23T16:15:00Z,390,RW09,,REBE1A,,,REBED B579 DALAN
KAL652,B77W,VTBS,RKSI,2025-12-23T16:15:00Z,370,RW02R,,LIPL1S,,,LIPLI Y16 BUTRA
THY69,B789,VTBS,LTFM,2025-12-23T16:15:00Z,320,RW02R,,TARE1H,,,TARED P646 BETNO
ANA877,B788,RJTT,VTBS,2025-12-23T16:25:00Z,380,,RW01,,EAST1D,R01,BUTRA A1 UBL Y20 GRASO Y13 RUKSA
DKH1370,A320,VTSP,ZSPD,2025-12-23T16:25:00Z,330,RW09,,EMRI1A,,,EMRIT Y99 NONEL Y98 SURMA W42 TOPER A1 SANOT Y15 GUROK A202 SAV
THA331,A320,VTBS,VIDP,2025-12-23T16:25:00Z,400,RW02R,,TARE1H,,,TARED P646 BETNO
DLH773,A359,VTBS,EDDM,2025-12-23T16:30:00Z,280,RW02R,,PAST1H,,,PASTO L301 TANEK
THA339,A320,VTBS,VGHS,2025-12-23T16:30:00Z,320,RW02R,,TARE1H,,,TARED G463 BETNO
THA313,A320,VTBS,VECC,2025-12-23T16:35:00Z,340,RW02R,,NUNL1S,,,NUNLI L507 LUDVI
AIQ192,A320,VTSP,VOMM,2025-12-23T16:40:00Z,280,RW09,,SATV1A,,,SATVA L759 TAVUN
KAL678,B789,VTSP,RKSI,2025-12-23T16:40:00Z,370,RW09,,ONET1A,,,ONETI R575 SAKDA
QTR830,B77W,OTHH,VTBS,2025-12-23T16:40:00Z,390,,RW01,,WILA1D,R01,NURDA L524 IBETO
THA920,B77W,VTBS,EDDF,2025-12-23T16:40:00Z,320,RW02R,,NUNL1S,,,NUNLI L507 LUDVI
TLM240,B738,VTBD,VOMM,2025-12-23T16:40:00Z,340,RW21L,,PAST3C,,,PASTO L301 TANEK
TZP52,B788,VTBS,RJAA,2025-12-23T16:45:00Z,410,RW02R,,LIPL1S,,,LIPLI Y16 BUTRA
AUA8,B772,VTBS,LOWW,2025-12-23T16:50:00Z,320,RW02R,,TARE1H,,,TARED P646 BETNO
CFG2363,A339,VTBS,EDDF,2025-12-23T16:50:00Z,270,RW02R,,NUNL1S,,,NUNLI L507 LUDVI
ETD408,A21N,OMAA,VTBS,2025-12-23T16:50:00Z,390,,RW01,,WILA1D,R01,NURDA L524 IBETO
PAL733,A321,VTBS,RPLL,2025-12-23T16:50:00Z,330,RW02R,,GOME1S,,,GOMES B204 AGEDO
TAX600,A333,VTBD,RJAA,2025-12-23T16:50:00Z,370,RW21L,,UPKU3C,,,UPKUP Y16 BUTRA
TVJ2309,B38M,VTSP,VTBS,2025-12-23T16:50:00Z,330,RW09,RW01,EMRI1A,LEBI1D,R01,EMRIT Y99 NONEL Y98 LEBIM
UAE371,B77W,VDSA,VTBS,2025-12-23T16:50:00Z,300,,RW01,,TUMG1D,R01,BOKAK B205 OLDIR P629 NUGPA
UAE397,B77W,VTSP,OMDB,2025-12-23T16:50:00Z,300,RW09,,UBNE1A,,,UBNEN L645 SAPAM
AAR742,A359,VTBS,RKSI,2025-12-23T16:55:00Z,330,RW02R,,LIPL1S,,,LIPLI Y16 BUTRA
ELY082,B789,VTBS,LLBG,2025-12-23T16:55:00Z,320,RW02R,,PAST1H,,,PASTO L301 TANEK
ETD422,A21N,OMAA,VTSG,2025-12-23T16:55:00Z,350,,RW32,,EMRI1E,R32,IKULA R325 PUT Y99 EMRIT
QTR1841,B77W,VTSP,OTHH,2025-12-23T16:55:00Z,340,RW09,,UBNE1A,,,UBNEN L645 SAPAM
THA642,A359,VTBS,RJAA,2025-12-23T16:55:00Z,410,RW02R,,LIPL1S,,,LIPLI Y16 BUTRA
THA670,B789,VTBS,RJCC,2025-12-23T16:55:00Z,410,RW02R,,LIPL1S,,,LIPLI Y16 BUTRA
TVJ3681,B38M,ZUTF,VTBS,2025-12-23T16:55:00Z,340,,RW01,,NORT1D,R01,VTN R474 CMP W21 NOBER
THA622,A333,VTBS,RJBB,2025-12-23T16:59:00Z,330,RW02R,,LIPL1S,,,LIPLI Y16 BUTRA
THA682,B789,VTBS,RJTT,2025-12-23T16:59:00Z,330,RW02R,,LIPL1S,,,LIPLI Y16 BUTRA
AFL638,A333,UHWW,VTSP,2025-12-23T17:00:00Z,360,,RW09,,IGEV1C,,VTN R470 ELNET
HYS7892,A320,VTSP,LROP,2025-12-23T17:00:00Z,400,RW09,,SATV1A,,,SATVA L759 TAVUN
MMA390,A320,VYYY,VTBS,2025-12-23T17:00:00Z,330,,RW01,,WILA1D,R01,BETNO G463 TARED
CES2082,B738,VTSP,ZLXY,2025-12-23T17:05:00Z,350,RW09,,EMRI1A,,,EMRIT Y99 BKK Y27 IKISU W22 CTR A581 PONUK
CSH832,B738,VTSP,ZSPD,2025-12-23T17:05:00Z,350,RW09,,EMRI1A,,,EMRIT Y99 NONEL Y98 SURMA W42 TOPER A1 SANOT Y15 GUROK A202 SAV
THA930,B77W,VTBS,LFPG,2025-12-23T17:05:00Z,300,RW02R,,VANK1H,,,VANKO Y8 PUT L645 SAPAM
THA950,B77W,VTBS,EKCH,2025-12-23T17:05:00Z,320,RW02R,,TARE1H,,,TARED P646 BETNO
THA954,A359,VTBS,ENGM,2025-12-23T17:05:00Z,380,RW02R,,TARE1H,,,TARED P646 BETNO
THA960,A359,VTBS,ESSA,2025-12-23T17:05:00Z,360,RW02R,,TARE1H,,,TARED P646 BETNO
AJX2,A320,VTBS,RJAA,2025-12-23T17:10:00Z,370,RW02R,,LIPL1S,,,LIPLI Y16 BUTRA
BOX532,B77L,VTBS,VHHH,2025-12-23T17:15:00Z,370,RW02R,,LIPL1S,,,LIPLI Y16 BUTRA
ETD410,B78X,OMAA,VTSP,2025-12-23T17:15:00Z,390,,RW09,,UBNE1C,,SAPAM L645 UBNEN
JST72,A21N,VTSP,YPPH,2025-12-23T17:15:00Z,330,RW09,,REBE1A,,,REBED B579 DALAN
KAL684,B77W,VTCC,RKSI,2025-12-23T17:15:00Z,370,RW36,,MONL2C,,,MONLO R207 NAN R215 TOMIP
TAX231,A333,VIDP,VTBD,2025-12-23T17:15:00Z,410,,RW21R,,WEHA3A,R21R,BETNO P646 TARED
TAX760,A333,VTBD,ZSPD,2025-12-23T17:15:00Z,390,RW21L,,NOBE4C,,,NOBER W21 CMP R474 VTN
AWQ259,A320,VTBD,WIII,2025-12-23T17:20:00Z,350,RW21L,,KIGO3C,,,KIGOB Y11 PASVA
QTR842,B77W,OTHH,VTSP,2025-12-23T17:20:00Z,370,,RW09,,UBNE1C,,SAPAM L645 UBNEN
THA910,B77W,VTBS,EGLL,2025-12-23T17:20:00Z,300,RW02R,,NUNL1S,,,NUNLI L507 LUDVI
ETD415,A21N,VTSP,OMAA,2025-12-23T17:25:00Z,320,RW09,,UBNE1A,,,UBNEN L645 SAPAM
THA644,B788,VTBS,RJGG,2025-12-23T17:25:00Z,410,RW02R,,LIPL1S,,,LIPLI Y16 BUTRA
AIQ141,A20N,VCBI,VTBD,2025-12-23T17:30:00Z,330,,RW21R,,WEHA3A,R21R,PUMOR L877 MIGAR L524 IBETO
AIQ145,A320,VAAH,VTBD,2025-12-23T17:30:00Z,370,,RW21R,,WEHA3A,R21R,BETNO P646 TARED
DRK621,A20N,WMKP,VTBS,2025-12-23T17:30:00Z,380,,RW01,,LEBI1D,R01,RIGTO M769 LEBIM
THA656,A359,VTBS,RKSI,2025-12-23T17:30:00Z,410,RW02R,,LIPL1S,,,LIPLI Y16 BUTRA
THA900,A359,VTBS,LTFM,2025-12-23T17:30:00Z,380,RW02R,,TARE1H,,,TARED P646 BETNO
THA934,B789,VTBS,EBBR,2025-12-23T17:30:00Z,360,RW02R,,TARE1H,,,TARED P646 BETNO
QTR1850,B77W,OTHH,VTSP,2025-12-23T17:35:00Z,410,,RW09,,UBNE1C,,SAPAM L645 UBNEN
THA940,A359,VTBS,LIMC,2025-12-23T17:35:00Z,340,RW02R,,TARE1H,,,TARED P646 BETNO
THA970,B77W,VTBS,LSZH,2025-12-23T17:35:00Z,320,RW02R,,NUNL1S,,,NUNLI L507 LUDVI
AIQ131,A320,VIJP,VTBD,2025-12-23T17:40:00Z,370,,RW21R,,WEHA3A,R21R,BETNO P646 TARED
BAW2230,B77W,VTBS,EGKK,2025-12-23T17:40:00Z,320,RW02R,,TARE1H,,,TARED P646 BETNO
JJA2552,B738,VTBS,RKPK,2025-12-23T17:40:00Z,370,RW02R,,LIPL1S,,,LIPLI Y16 BUTRA
TVJ822,B38M,VTCC,RJBB,2025-12-23T17:40:00Z,330,RW36,,ADLU2N,,,ADLUS A581 PONUK
JJA2516,B38M,VTCC,RKSI,2025-12-23T17:45:00Z,330,RW36,,MONL2C,,,MONLO R207 NAN R215 TOMIP
TAX638,A333,VTBD,RJGG,2025-12-23T17:45:00Z,370,RW21L,,UPKU3C,,,UPKUP Y16 BUTRA
THA346,B77W,OPLA,VTBS,2025-12-23T17:45:00Z,370,,RW01,,WILA1D,R01,BETNO P646 TARED
JNA022,B738,VTBS,RKPK,2025-12-23T17:50:00Z,330,RW02R,,LIPL1S,,,LIPLI Y16 BUTRA
TVJ810,B38M,VTBS,RJFF,2025-12-23T17:50:00Z,330,RW02R,,LIPL1S,,,LIPLI Y16 BUTRA
ABY821,A20N,OMSJ,VTBS,2025-12-23T17:55:00Z,310,,RW01,,WILA1D,R01,BETNO G463 TARED
AIQ119,A320,VOHS,VTBD,2025-12-23T17:55:00Z,350,,RW21R,,WEHA3A,R21R,BETNO P646 TARED
ETD402,A35K,OMAA,VTBS,2025-12-23T17:55:00Z,370,,RW01,,WILA1D,R01,NURDA L524 IBETO
KAL654,B77W,VTBS,RKSI,2025-12-23T17:55:00Z,370,RW02R,,LIPL1S,,,LIPLI Y16 BUTRA
TAX612,A333,VTBD,RJBB,2025-12-23T17:55:00Z,370,RW21L,,UPKU3C,,,UPKUP Y16 BUTRA
AIQ171,A20N,VOCI,VTBD,2025-12-23T18:00:00Z,330,,RW21R,,WEHA3A,R21R,PUMOR L877 MIGAR L524 IBETO
JJA2504,B38M,VTBS,RKSI,2025-12-23T18:00:00Z,330,RW02R,,LIPL1S,,,LIPLI Y16 BUTRA
KQA887,B788,VTBS,HKJK,2025-12-23T18:00:00Z,320,RW02R,,PAST1H,,,PASTO L301 TANEK
THA648,B788,VTBS,RJFF,2025-12-23T18:00:00Z,330,RW02R,,LIPL1S,,,LIPLI Y16 BUTRA
CES2072,B738,VTBS,ZBAD,2025-12-23T18:05:00Z,330,RW02R,,ALBO1H,,,ALBOS R474 VTN
