callsign,actype,adep,ades,eobt,rfl,dep_rwy,arr_rwy,sid,star,approach,route
CEB932,A21N,VTBS,RPLL,2026-07-09T18:51:00Z,330,RW20L,,GOME1E,,,GOMES B204 AGEDO
UAE385,A388,VTBS,OMDB,2026-07-09T18:53:00Z,340,RW20L,,PAST1E,,,PASTO L301 TANEK
UAE335,B77W,RPLL,OMDB,2026-07-09T18:53:09Z,340,,,,,,TUPGO M633 TANEK
HGB511,B39M,VRMM,VHHH,2026-07-09T18:53:19Z,310,,,,,,AKATO M502 BKK Y16 BUTRA
QTR8997,B77L,VDTI,OTHH,2026-07-09T18:56:54Z,320,,,,,,VAPVU P629 MUBUS M633 TANEK
RNA415,A320,VNKT,WMKK,2026-07-09T18:56:59Z,350,,,,,,EKAVO M626 VALSI M757 KARMI
CLX7954,B748,ELLX,VVTS,2026-07-09T18:57:44Z,130,,,,,,LUDVI L507 BKK N891 RYN R334 SAKDA
CPA748,A359,FAOR,VHHH,2026-07-09T18:58:33Z,370,,,,,,RUSET P627 PUT Y8 SAPUD W32 SMU R575 SAKDA
AAR742,A359,VTBS,RKSI,2026-07-09T19:02:00Z,330,RW20L,,LIPL1J,,,LIPLI Y16 BUTRA
CES236,A333,VRMM,ZSPD,2026-07-09T19:03:58Z,310,,,,,,TANEK L301 BKK R474 VTN
CCA867,A359,ZGSZ,FAOR,2026-07-09T19:04:23Z,300,,,,,,SAV A202 RAMEI Y20 BKK L301 TANEK
EVA206,B78X,VTBS,RCTP,2026-07-09T19:05:00Z,370,RW20L,,LIPL1J,,,LIPLI Y16 BUTRA
MAS527,B38M,ZUTF,WMKK,2026-07-09T19:05:48Z,340,,,,,,YAKUA B346 BKK M904 BUT Y11 PASVA
AXM70,A21N,VGHS,WMKK,2026-07-09T19:11:17Z,330,,,,,,EKAVO M626 VALSI M757 KARMI
ETH629,B77L,VTBS,HAAB,2026-07-09T19:12:00Z,340,RW20L,,PAST1E,,,PASTO L301 TANEK
SIA323,B77W,EHAM,WSSS,2026-07-09T19:12:27Z,290,,,,,,EKAVO M626 IKOGA Y24 PASVA
CXA844,B738,VTBS,ZSAM,2026-07-09T19:14:00Z,370,RW20L,,SELK1F,,,SELKA A1 SANOT Y15 GUROK A202 SAV
APJ92,A21N,VTBS,RJBB,2026-07-09T19:20:00Z,330,RW20L,,LIPL1J,,,LIPLI Y16 BUTRA
TLM392,B739,VTBD,RCKH,2026-07-09T19:21:00Z,330,RW21L,,UPKU3A,,,UPKUP Y16 BUTRA
JYH1268,B38M,VTBS,ZGGG,2026-07-09T19:22:00Z,330,RW20L,,SELK1F,,,SELKA A1 SANOT Y15 GUROK A202 SAV
CRK760,A320,VTBS,VHHH,2026-07-09T19:25:00Z,330,RW20L,,SELK1F,,,SELKA A1 SANOT Y15 GUROK A202 SAV
MMA391,A320,VTBS,VYYY,2026-07-09T19:27:00Z,340,RW20L,,TARE1E,,,TARED G463 BETNO
SIA305,A359,EGLL,WSSS,2026-07-09T19:27:51Z,350,,,,,,EKAVO M626 IKOGA Y24 PASVA
SIA23,A359,KJFK,WSSS,2026-07-09T19:31:45Z,350,,,,,,EKAVO M626 IKOGA Y24 PASVA
CPA749,A359,VHHH,FAOR,2026-07-09T19:34:20Z,340,,,,,,SAKDA R575 SAKDA
KAC414,B77W,VTBS,OKKK,2026-07-09T19:35:00Z,340,RW20L,,OLVU1E,,,OLVUK Y26 CMA R207 SISUK
CES9648,B789,WSSS,ZPPP,2026-07-09T19:35:35Z,340,,,,,,ABTOK M644 RYN N891 BKK B346 YAKUA
CSH847,B738,ZSPD,VTBS,2026-07-09T19:35:50Z,300,,RW19,,EAST1C,R19,SAV A202 RAMEI W42 PAKRI Y13 RUKSA
TVJ850,B38M,VTBS,RKSI,2026-07-09T19:40:00Z,330,RW20L,,LIPL1J,,,LIPLI Y16 BUTRA
QTR837,A388,VTBS,OTHH,2026-07-09T19:42:00Z,260,RW20L,,PAST1E,,,PASTO L301 TANEK
HVN38,B789,EKCH,VVTS,2026-07-09T19:43:30Z,330,,,,,,LUDVI L507 BKK N506 BOKAK
IGO1057,A20N,VECC,VTBS,2026-07-09T19:43:35Z,370,,RW19,,WILA1C,R19,LUDVI L507 IGONI
SIA335,B77W,LFPG,WSSS,2026-07-09T19:47:19Z,310,,,,,,EKAVO M626 IKOGA Y24 PASVA
CES2564,B738,VTBS,ZHHH,2026-07-09T19:49:00Z,330,RW20L,,ALBO1F,,,ALBOS R474 VTN
SIA365,A359,LIRF,WSSS,2026-07-09T19:49:44Z,190,,,,,,EKAVO M626 IKOGA Y24 PASVA
SIA441,B38M,VNKT,WSSS,2026-07-09T19:52:53Z,350,,,,,,DALAN B579 VPL
KAL656,A21N,VTBS,RKSI,2026-07-09T19:56:00Z,330,RW20L,,LIPL1J,,,LIPLI Y16 BUTRA
AIQ677,A20N,VTBD,RKSI,2026-07-09T19:56:00Z,350,RW21L,,UPKU3A,,,UPKUP Y16 BUTRA
ACA65,B789,CYVR,VTBS,2026-07-09T19:57:03Z,340,,RW19,,EAST1C,R19,BUTRA A1 UBL Y20 GRASO Y13 RUKSA
SIA403,B77W,VIDP,WSSS,2026-07-09T19:57:28Z,330,,,,,,TAVUN L759 TAVUN
CDG8076,B738,VTBS,ZSJN,2026-07-09T19:58:00Z,330,RW20L,,ALBO1F,,,ALBOS R474 VTN
CDG4080,B738,VTBS,ZSQD,2026-07-09T20:02:00Z,330,RW20L,,ALBO1F,,,ALBOS R474 VTN
MMA383,E190,VTBD,VYYY,2026-07-09T20:04:00Z,340,RW21L,,TARE1B,,,TARED G463 BETNO
CES548,B789,VTBS,ZSPD,2026-07-09T20:04:00Z,330,RW20L,,SELK1F,,,SELKA A1 SANOT Y15 GUROK A202 SAV
SIA447,B78X,VGHS,WSSS,2026-07-09T20:05:17Z,290,,,,,,EKAVO M626 IKOGA Y24 PASVA
CQH6294,A20N,VTBS,ZLXY,2026-07-09T20:06:00Z,310,RW20L,,NOBE1P,,,NOBER B346 YAKUA
AIC301,B788,YSSY,VIDP,2026-07-09T20:06:02Z,340,,,,,,PASVA A334 HTY W14 PUT L759 TAVUN
MAS21,A359,LFPG,WMKK,2026-07-09T20:06:57Z,350,,,,,,TAVUN L759 PUT B579 DALAN
XAX809,A333,ZUCK,WMKK,2026-07-09T20:07:27Z,400,,,,,,YAKUA B346 BKK M757 KARMI
UAE377,A388,VTBS,OMDB,2026-07-09T20:09:00Z,380,RW20L,,PAST1E,,,PASTO L301 TANEK
AIC2386,A20N,VIDP,WMKK,2026-07-09T20:11:42Z,290,,,,,,TAVUN L759 PUT B579 DALAN
THA661,A359,RJTT,VTBS,2026-07-09T20:12:32Z,400,,RW19,,EAST1C,R19,BUTRA A1 UBL Y20 GRASO Y13 RUKSA
ANA8508,B763,VTBS,RJAA,2026-07-09T20:13:00Z,330,RW20L,,LIPL1J,,,LIPLI Y16 BUTRA
JAL727,B788,RJBB,VTBS,2026-07-09T20:14:17Z,400,,RW19,,EAST1C,R19,BUTRA A1 UBL Y20 GRASO Y13 RUKSA
QTR929,B77W,RPLL,OTHH,2026-07-09T20:15:51Z,280,,,,,,TUPGO M633 TANEK
OAH702,B738,VTBS,VOMM,2026-07-09T20:16:00Z,340,RW20L,,PAST1E,,,PASTO L301 TANEK
XAX601,A333,UAAA,WMKK,2026-07-09T20:18:11Z,360,,,,,,TAVUN L759 PUT B579 DALAN
SIA345,B77W,LSZH,WSSS,2026-07-09T20:19:36Z,310,,,,,,EKAVO M626 IKOGA Y24 PASVA
MAS115,B38M,VNKT,WMKK,2026-07-09T20:19:56Z,350,,,,,,EKAVO M626 IKOGA DCT PASVA
AFL296,A359,UUEE,WADD,2026-07-09T20:21:56Z,350,,,,,,TAVUN L759 PUT B579 DALAN
THA310,A320,VNKT,VTBS,2026-07-09T20:23:31Z,270,,RW19,,WILA1C,R19,LUDVI L507 IGONI
CES2078,A320,VTBS,ZGGG,2026-07-09T20:24:00Z,330,RW20L,,SELK1F,,,SELKA A1 SANOT Y15 GUROK A202 SAV
EVA061,B78X,VTBS,LOWW,2026-07-09T20:26:00Z,340,RW20L,,TARE1E,,,TARED P646 BETNO
ETD415,A21N,VTSP,OMAA,2026-07-09T20:27:00Z,320,RW27,,UBNE1B,,,UBNEN R203 SAPAM
ANA849,B789,RJTT,VTBS,2026-07-09T20:29:00Z,380,,RW19,,EAST1C,R19,BUTRA A1 UBL Y20 GRASO Y13 RUKSA
ETD401,B77W,VTBS,OMAA,2026-07-09T20:30:00Z,340,RW20L,,PAST1E,,,PASTO L301 TANEK
SIA303,A359,EBBR,WSSS,2026-07-09T20:31:50Z,350,,,,,,TAVUN L759 PUT W14 HTY A334 PASVA
CSZ306,A20N,VTBS,ZGSZ,2026-07-09T20:32:00Z,330,RW20L,,SELK1F,,,SELKA A1 SANOT Y15 GUROK A202 SAV
SIA517,B38M,VECC,WSSS,2026-07-09T20:32:10Z,350,,,,,,IKULA L515 PUT B579 DALAN
TGW161,A20N,ZPPP,WSSS,2026-07-09T20:33:00Z,360,,,,,,YAKUA B346 BKK M904 KIGOB Y11 PASVA
KMI801,B734,WSSS,VTBS,2026-07-09T20:33:44Z,320,,RW19,,TUMG1C,R19,ABTOK M644 ALUMO Y12 ALEMI
CQH8756,A21N,VTBS,ZSPD,2026-07-09T20:35:00Z,330,RW20L,,SELK1F,,,SELKA A1 SANOT Y15 GUROK A202 SAV
SIA351,A359,EKCH,WSSS,2026-07-09T20:37:44Z,350,,,,,,EKAVO M626 IKOGA Y24 PASVA
AIQ563,A320,ZUTF,VTBD,2026-07-09T20:41:44Z,380,,RW21R,,NAKO1B,R21R,YAKUA B346 NOBER
SIA309,A359,EGKK,WSSS,2026-07-09T20:42:44Z,230,,,,,,TAVUN L759 PUT W14 HTY A334 PASVA
TGW135,A20N,ZLXY,WSSS,2026-07-09T20:42:49Z,320,,,,,,YAKUA B346 BKK M904 PIDEL Y11 PASVA
AIQ141,A20N,VCBI,VTBD,2026-07-09T20:42:59Z,370,,RW21R,,WEHA1B,R21R,PUMOR L877 MIGAR L524 IBETO
CSN8158,A20N,VTBS,ZGSZ,2026-07-09T20:43:00Z,330,RW20L,,SELK1F,,,SELKA A1 SANOT Y15 GUROK A202 SAV
AIQ121,A320,VECC,VTBD,2026-07-09T20:43:14Z,350,,RW21R,,WEHA1B,R21R,BETNO P646 TARED
UAE371,B77W,VTBS,OMDB,2026-07-09T20:46:00Z,360,RW20L,,PAST1E,,,PASTO L301 TANEK
SIA819,B38M,ZUCK,WSSS,2026-07-09T20:46:14Z,360,,,,,,YAKUA B346 BKK M904 BUT Y11 PASVA
AIQ138,A320,VOBL,VTBD,2026-07-09T20:50:13Z,370,,RW21R,,WEHA1B,R21R,PUMOR L877 MIGAR L524 IBETO
MXD206,B738,VIDP,WMKK,2026-07-09T20:56:22Z,370,,,,,,IKULA L515 PUT B579 DALAN
SIA327,A359,EDDM,WSSS,2026-07-09T20:56:22Z,370,,,,,,EKAVO M626 IKOGA Y24 PASVA
SIA25,B77W,EDDF,WSSS,2026-07-09T20:56:47Z,310,,,,,,TAVUN L759 PUT W14 HTY A334 PASVA
QTR829,A359,VTBS,OTHH,2026-07-09T20:59:00Z,320,RW20L,,PAST1E,,,PASTO L301 TANEK
AIQ154,A320,VOMM,VTBD,2026-07-09T21:02:57Z,330,,RW21R,,WEHA1B,R21R,PUMOR L877 MIGAR L524 IBETO
SIA387,A359,LEBL,WSSS,2026-07-09T21:03:57Z,340,,,,,,TAVUN L759 PUT B579 DALAN
VSV469,B38M,UAII,VTBS,2026-07-09T21:05:07Z,290,,RW19,,WILA1C,R19,LUDVI L507 IGONI
SIA355,A359,LIMC,WSSS,2026-07-09T21:06:16Z,190,,,,,,TAVUN L759 PUT W14 HTY A334 PASVA
MXD673,B38M,ZUTF,WMKK,2026-07-09T21:10:06Z,320,,,,,,YAKUA B346 BKK M757 KARMI
TVJ3719,B38M,ZBAD,VTBS,2026-07-09T21:10:12Z,340,,RW19,,NORT1C,R19,VTN R474 CMP W21 NOBER
AIQ171,A20N,VOCI,VTBD,2026-07-09T21:11:51Z,370,,RW21R,,WEHA1B,R21R,PUMOR L877 MIGAR L524 IBETO
KMI526,B738,VHHH,VTBS,2026-07-09T21:15:51Z,340,,RW19,,EAST1C,R19,SAV A202 RAMEI W42 PAKRI Y13 RUKSA
BBC387,B738,WMKK,VGHS,2026-07-09T21:16:05Z,360,,,,,,RIGTO M769 SORTO M626 EKAVO
ANA877,B788,RJTT,VTBS,2026-07-09T21:16:26Z,400,,RW19,,EAST1C,R19,BUTRA A1 UBL Y20 GRASO Y13 RUKSA
THY58,A333,LTFM,VTBS,2026-07-09T21:20:25Z,350,,RW19,,WILA1C,R19,LUDVI L507 IGONI
ALK885,A20N,ZGGG,VCBI,2026-07-09T21:21:10Z,340,,,,,,SAV A202 RAMEI Y20 BKK L301 TANEK
JAL33,B789,RJTT,VTBS,2026-07-09T21:22:10Z,380,,RW19,,EAST1C,R19,BUTRA A1 UBL Y20 GRASO Y13 RUKSA
THA318,A21N,VABB,VTBS,2026-07-09T21:25:30Z,350,,RW19,,WILA1C,R19,PUMOR L877 MIGAR L524 IBETO
KMI219,B734,ZGSZ,VTBS,2026-07-09T21:25:30Z,280,,RW19,,EAST1C,R19,SAV A202 RAMEI W42 PAKRI Y13 RUKSA
VJC1804,A21N,VOHS,VVTS,2026-07-09T21:27:20Z,350,,,,,,TANEK L301 BKK N506 BOKAK
BOX531,B77L,WSSS,VTBS,2026-07-09T21:27:34Z,360,,RW19,,TUMG1C,R19,ABTOK M644 ALUMO Y12 ALEMI
MAS191,A333,VIDP,WMKK,2026-07-09T21:28:29Z,350,,,,,,DALAN B579 VPL
FDX6159,B763,ZGGG,VTBS,2026-07-09T21:30:04Z,340,,RW19,,EAST1C,R19,SAV A202 RAMEI W42 PAKRI Y13 RUKSA
SIA317,A388,EGLL,WSSS,2026-07-09T21:33:39Z,330,,,,,,IKULA L515 PUT W14 HTY A334 PASVA
THA316,A333,VIDP,VTBS,2026-07-09T21:33:54Z,410,,RW19,,WILA1C,R19,BETNO P646 TARED
HVN30,B789,EDDF,VVTS,2026-07-09T21:34:04Z,350,,,,,,LUDVI L507 BKK N506 BOKAK
CEB5958,A21N,RPVM,VTBD,2026-07-09T21:35:04Z,340,,RW21R,,SEHN1B,R21R,TUPGO M633 DULEM
UAE331,B77W,RPLL,OMDB,2026-07-09T21:35:14Z,340,,,,,,TUPGO M633 TANEK
THA971,B77W,LSZH,VTBS,2026-07-09T21:37:14Z,330,,RW19,,WILA1C,R19,BETNO P646 TARED
MMA238,A319,WSSS,VYYY,2026-07-09T21:45:02Z,360,,,,,,KADAX M626 EKAVO
TUA694,A332,VVTS,UTAA,2026-07-09T21:45:23Z,340,,,,,,VAPVU P629 BKK G463 BETNO
AIC2380,A21N,VIDP,WSSS,2026-07-09T21:47:12Z,290,,,,,,TAVUN L759 PUT B579 DALAN
THA935,B789,EBBR,VTBS,2026-07-09T21:47:33Z,330,,RW19,,WILA1C,R19,BETNO P646 TARED
AHK831,A332,VHHH,VTBS,2026-07-09T21:47:58Z,380,,RW19,,EAST1C,R19,BUTRA A1 UBL Y20 GRASO Y13 RUKSA
IGO1058,A20N,VTBS,VECC,2026-07-09T21:51:00Z,360,RW20L,,NUNL1P,,,NUNLI L507 LUDVI
KAC418,B77W,RPLL,OKKK,2026-07-09T21:52:27Z,280,,,,,,TUPGO M633 TANEK
THA941,A359,LIMC,VTBS,2026-07-09T21:53:42Z,320,,RW19,,WILA1C,R19,BETNO P646 TARED
MAS119,B38M,VIAR,WMKK,2026-07-09T21:56:02Z,330,,,,,,TAVUN L759 PUT B579 DALAN
THA925,A359,EDDM,VTBS,2026-07-09T21:56:37Z,350,,RW19,,WILA1C,R19,BETNO P646 TARED
THA931,B77W,LFPG,VTBS,2026-07-09T22:01:21Z,310,,RW19,,WILA1C,R19,BETNO P646 TARED
HVN976,B789,VIDP,VVTS,2026-07-09T22:02:06Z,390,,,,,,LUDVI L507 BKK N506 BOKAK
THA308,A320,VCBI,VTBS,2026-07-09T22:02:26Z,330,,RW19,,WILA1C,R19,PUMOR L877 MIGAR L524 IBETO
KMI262,B763,ZGSZ,VTCC,2026-07-09T22:05:36Z,340,,RW36,,MONL2B,R36,TOMIP R215 NAN R207 MONLO
SIA313,A359,EGKK,WSSS,2026-07-09T22:07:50Z,230,,,,,,IKULA L515 PUT W14 HTY A334 PASVA
THA961,A359,ESSA,VTBS,2026-07-09T22:08:01Z,270,,RW19,,WILA1C,R19,BETNO P646 TARED
THY174,A359,LTFM,WMKK,2026-07-09T22:08:35Z,370,,,,,,IKULA R325 PUT B579 DALAN
THA911,B77W,EGLL,VTBS,2026-07-09T22:12:15Z,290,,RW19,,WILA1C,R19,BETNO P646 TARED
UPS146,B763,ZGSZ,VTBS,2026-07-09T22:13:35Z,340,,RW19,,EAST1C,R19,SAV A202 RAMEI W42 PAKRI Y13 RUKSA
FDX6092,B77L,ZGGG,VOBL,2026-07-09T22:14:10Z,320,,,,,,SAV B460 KRT Y20 MALKI DCT TANEK
CPA632,A333,VOMM,VHHH,2026-07-09T22:17:49Z,310,,,,,,AKATO M502 BKK Y16 BUTRA
RNA416,A320,WMKK,VNKT,2026-07-09T22:18:04Z,340,,,,,,RIGTO M769 SORTO M626 EKAVO
VJC884,A21N,VABB,VVTS,2026-07-09T22:19:50Z,330,,,,,,TANEK L301 BKK N506 BOKAK
THA901,A359,LTFM,VTBS,2026-07-09T22:20:10Z,390,,RW19,,WILA1C,R19,BETNO P646 TARED
THA340,A320,VGHS,VTBS,2026-07-09T22:20:59Z,350,,RW19,,WILA1C,R19,LUDVI L507 IGONI
QTR8969,B77L,VVTS,OTHH,2026-07-09T22:21:14Z,320,,,,,,VAPVU P629 MUBUS M633 TANEK
CSH848,B738,VTBS,ZSPD,2026-07-09T22:22:00Z,330,RW20L,,SELK1F,,,SELKA A1 SANOT Y15 GUROK A202 SAV
MAS197,B38M,VGHS,WMKK,2026-07-09T22:23:49Z,350,,,,,,EKAVO M626 IKOGA DCT PASVA
THA338,A333,VOMM,VTBS,2026-07-09T22:24:24Z,370,,RW19,,WILA1C,R19,PUMOR L877 MIGAR L524 IBETO
THA314,A320,VECC,VTBS,2026-07-09T22:25:34Z,330,,RW19,,WILA1C,R19,BETNO P646 TARED
THA955,A359,ENGM,VTBS,2026-07-09T22:26:04Z,310,,RW19,,WILA1C,R19,BETNO P646 TARED
THA330,A320,VOHS,VTBS,2026-07-09T22:26:34Z,350,,RW19,,WILA1C,R19,PUMOR L877 MIGAR L524 IBETO
ALK402,A320,VCBI,VTBS,2026-07-09T22:28:04Z,370,,RW19,,WILA1C,R19,PUMOR L877 MIGAR L524 IBETO
MTL124,E135,VTBD,VTSC,2026-07-09T22:32:00Z,350,RW21L,RW20,KASN1B,,R20,KASNI M757 ROBDA W19 NTW
CPA612,A333,VCBI,VHHH,2026-07-09T22:34:03Z,370,,,,,,AKATO M502 BKK A1 SANOT Y15 GUROK A202 SAV
MXD161,A333,VGHS,WMKK,2026-07-09T22:35:53Z,330,,,,,,EKAVO M626 IKOGA DCT PASVA
THA951,B77W,EKCH,VTBS,2026-07-09T22:36:58Z,310,,RW19,,WILA1C,R19,BETNO P646 TARED
THA921,B77W,EDDF,VTBS,2026-07-09T22:39:08Z,310,,RW19,,WILA1C,R19,BETNO P646 TARED
UBG308,A333,WSSS,VGHS,2026-07-09T22:39:17Z,360,,,,,,KADAX M626 EKAVO
AIC2336,A20N,VIDP,VTBS,2026-07-09T22:40:43Z,330,,RW19,,WILA1C,R19,BETNO P646 TARED
MXD136,B38M,OPKC,WMKK,2026-07-09T22:41:42Z,310,,,,,,TAVUN L759 PUT B579 DALAN
THA936,A359,VTBS,EHAM,2026-07-09T22:42:00Z,360,RW20L,,NUNL1P,,,NUNLI L507 LUDVI
THA346,B77W,OPLA,VTBS,2026-07-09T22:42:17Z,290,,RW19,,WILA1C,R19,BETNO P646 TARED
AXM890,A320,WMKK,VTBD,2026-07-09T22:42:47Z,360,,RW21R,,SABA1B,R21R,RIGTO M769 GOKEX Y96 EMTIX Y99 HOTEL
GTI8017,B763,RODN,VTBU,2026-07-09T22:43:27Z,340,,RW18,,,R18,TUPGO M633 DULEM W42 RYN
CPA624,A359,VOBL,VHHH,2026-07-09T22:52:21Z,350,,,,,,TANEK L301 BKK Y16 BUTRA
THA937,A359,EHAM,VTBS,2026-07-09T22:53:31Z,350,,RW19,,WILA1C,R19,BETNO P646 TARED
FDX6179,B763,ZGGG,WMKP,2026-07-09T22:54:11Z,300,,,,,,SAV B460 ROT W38 RAMEI Y20 BKK M757 KARMI
THA326,B77W,VOBL,VTBS,2026-07-09T22:54:21Z,350,,RW19,,WILA1C,R19,PUMOR L877 MIGAR L524 IBETO
TAG02,GLF6,EGSS,WMSA,2026-07-09T22:55:31Z,410,,,,,,TAVUN L759 PUT W14 HTY A464 KARMI
NOK550,B738,VTBD,VTSF,2026-07-09T23:00:00Z,350,RW21L,RW19,KASN1B,,R19,KASNI M757 LOSDA Y94 NKS
AIQ556,A320,VTBD,ZUCK,2026-07-09T23:04:00Z,330,RW21L,,NOBE2B,,,NOBER B346 YAKUA
MAS797,B738,VTBS,WMKK,2026-07-09T23:05:00Z,350,RW20L,,KASN1E,,,KASNI M757 KARMI
AIQ3416,A320,VTBD,VTCC,2026-07-09T23:06:00Z,340,RW21L,RW36,OLVU1B,MARN2A,R36,OLVUK Y26 MARNI
UPS9,B748,ZGSZ,VOBL,2026-07-09T23:07:00Z,300,,,,,,SAV A202 RAMEI Y20 BKK L301 TANEK
NOK300,B738,VTBD,VTUD,2026-07-09T23:07:00Z,330,RW21L,RW30,ROBK3A,ANPU1A,R30,ROBKA A1 SELKA Y14 KRT Y23 KKN Y23/Y22
AIC2118,A21N,VIDP,WSSS,2026-07-09T23:07:05Z,290,,,,,,TAVUN L759 PUT B579 DALAN
DRK141,A319,VTBS,VEGT,2026-07-09T23:08:00Z,380,RW20L,,NUNL1P,,,NUNLI L507 LUDVI
BKP101,A319,VTBS,VTSM,2026-07-09T23:09:00Z,310,RW20L,RW17,KASN1E,,R17,KASNI M757 MABKO W33 SMU
VSV470,B38M,VTBS,UAII,2026-07-09T23:11:00Z,380,RW20L,,TARE1E,,,TARED P646 BETNO
IGO1213,A21N,VOBL,VTBS,2026-07-09T23:11:30Z,330,,RW19,,WILA1C,R19,PUMOR L877 MIGAR L524 IBETO
ETD410,B78X,OMAA,VTSP,2026-07-09T23:11:49Z,370,,RW27,,UBNE1D,,SAPAM L645 UBNEN
TLM502,B738,VTBD,VTCC,2026-07-09T23:12:00Z,320,RW21L,RW36,OLVU1B,MARN2A,R36,OLVUK Y26 MARNI
BKP100,A319,VTSM,VTBS,2026-07-09T23:14:00Z,300,RW17,RW19,OLBA1B,LEBI1C,R19,OLBAG Y17 DONSI M769 LEBIM
UZB531,A21N,UZTT,VTBS,2026-07-09T23:16:04Z,280,,RW19,,WILA1C,R19,LUDVI L507 IGONI
AIQ3102,A20N,VTBD,VTSS,2026-07-09T23:17:00Z,350,RW21L,RW26,KASN1B,OBLE1B,R26,KASNI M757 OBLEX
THA342,A359,OPKC,VTBS,2026-07-09T23:22:09Z,290,,RW19,,WILA1C,R19,BETNO P646 TARED
CEB5959,A21N,VTBD,RPVM,2026-07-09T23:28:00Z,330,RW21L,,GORS1B,,,GORSI N506 GOMES B204 AGEDO
CQH8771,A20N,ZGGG,VTSP,2026-07-09T23:29:13Z,320,,RW27,,SAVS1C,,SAV A202 RAMEI W42 MENEX Y8 SAVSA
TVJ2105,B38M,VTCC,VTBS,2026-07-09T23:30:00Z,330,RW36,RW19,PANT2C,NORT1C,R19,PANTA Y7 BLAFF DCT NORTA
AIQ3213,A320,VTBD,VTSG,2026-07-09T23:30:00Z,380,RW21L,RW32,SABI2B,NULM1E,R32,SABIS Y8 SAPUD W32 NULMA
MXD132,B38M,OPLA,WMKK,2026-07-09T23:30:12Z,290,,,,,,TAVUN L759 PUT B579 DALAN
BKP109,AT76,VTBS,VTSM,2026-07-09T23:32:00Z,170,RW20L,RW17,KASN1E,,R17,KASNI M757 MABKO W33 SMU
NOK120,B738,VTBD,VTCC,2026-07-09T23:33:00Z,360,RW21L,RW36,OLVU1B,MARN2A,R36,OLVUK Y26 MARNI
PAL655,B77W,OERK,RPLL,2026-07-09T23:33:37Z,310,,,,,,TANEK L301 BKK N506 GOMES B204 AGEDO
AIQ3070,A320,VTCC,VTSG,2026-07-09T23:34:00Z,370,RW36,RW32,PANT2C,NULM1E,R32,PANTA Y7 BKK Y8 SAPUD W32 NULMA
TGW608,A320,WSSS,VTBS,2026-07-09T23:34:02Z,360,,RW19,,TUMG1C,R19,ABTOK M644 ALUMO Y12 ALEMI
THA344,A21N,VAAH,VTBS,2026-07-09T23:34:17Z,350,,RW19,,WILA1C,R19,NURDA L524 IBETO
AFL654,A333,UHHH,VTBS,2026-07-09T23:35:58Z,360,,RW19,,NORT1C,R19,VTN R474 CMP W21 NOBER
BKP103,A319,VTBS,VTSM,2026-07-09T23:36:00Z,310,RW20L,RW17,KASN1E,,R17,KASNI M757 MABKO W33 SMU
CQH8781,A320,ZGSZ,VTSP,2026-07-09T23:39:32Z,300,,RW27,,SAVS1C,,SAV A202 RAMEI W42 MENEX Y8 SAVSA
AIQ396,A320,VTBD,WADD,2026-07-09T23:43:00Z,350,RW21L,,KIGO1B,,,KIGOB Y11 BUT M904 TIDAR
AFR258,A359,LFPG,VVTS,2026-07-09T23:44:21Z,350,,,,,,TAVUN L759 PUT R588 BASIT
THY59,A333,VTBS,LTFM,2026-07-09T23:45:00Z,360,RW20L,,TARE1E,,,TARED P646 BETNO
NOK123,B738,VTCC,VTBD,2026-07-09T23:46:00Z,370,RW36,RW21R,PANT2C,NAKO1B,R21R,PANTA Y7 BLAFF DCT NAKON
TVJ314,A321,VTBS,VTSP,2026-07-09T23:49:00Z,340,RW20L,RW27,VANK1E,SAVS1C,,VANKO Y8 SAVSA
AXM8553,A321,VVTS,VTSP,2026-07-09T23:49:01Z,340,,RW27,,SAVS1C,,SAKDA R575 SMU W32 SAPUD Y8 SAVSA
THY45M,A359,LTFM,WMKK,2026-07-09T23:52:25Z,370,,,,,,IKULA R325 PUT B579 DALAN
AIC2385,A20N,WMKK,VIDP,2026-07-09T23:53:25Z,360,,,,,,DUBAX R325 PUT L759 TAVUN
AIQ3437,A21N,VTBD,VTCC,2026-07-09T23:57:00Z,320,RW21L,RW36,OLVU1B,MARN2A,R36,OLVUK Y26 MARNI
TTW032,A20N,OERK,VTBD,2026-07-09T23:59:05Z,390,,RW21R,,WEHA1B,R21R,PUMOR L877 MIGAR L524 IBETO
BOX735,B77L,VHHH,VOBL,2026-07-09T23:59:30Z,340,,,,,,BUTRA A1 UBL Y20 BKK L301 TANEK
TGW640,E290,WSSS,VTSM,2026-07-09T23:59:34Z,380,,RW17,,,R17,KADAX M626 IKOGA Y95 RUMVA
UBA019,B738,VYYY,VTBS,2026-07-09T23:59:55Z,350,,RW19,,WILA1C,R19,BETNO G463 TARED
BKP450,AT76,VTSM,VTBD,2026-07-10T00:01:00Z,160,RW17,RW21R,OLBA1B,SABA1B,R21R,OLBAG Y17 DONSI M769 GOKEX Y96 EMTIX Y99 HOTEL DCT SABAI
CQH7419,A20N,ZGGG,VTBS,2026-07-10T00:01:05Z,320,,RW19,,EAST1C,R19,SAV A202 RAMEI W42 PAKRI Y13 RUKSA
AIQ3370,A20N,VTBD,VTUU,2026-07-10T00:02:00Z,330,RW21L,RW23,ROBK3A,VENP1D,R23,ROBKA A1
